id,sku,prodcut_name,short_description,price,list_price,is_authentic,is_freeship_xtra,is_hero,discount,discount_rate,rating_average,review_count,favourite_count,inventory_status,sold_count,category_id,category_name,brand_id,brand_name,battery_capacity,brand_country,cpu_speed,sim_slot,product_weight,ram,rom,has_5g,number_options,warranty_time,warranty_type,warranty_place,return_policy
191764688,2972481018686,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,"Cấu hình Điện thoại Xiaomi Redmi 10A Màn hình: IPS LCD 6.53""HD+Hệ điều hành: Android 11Camera sau: Chính 13 MP & Phụ 2 MPCamera trước: 5 MPChip: MediaTek Helio G25RAM: 2 GBBộ nhớ trong: 32...",2556000,2556000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,25422,Xiaomi,NULL,Trung Quốc,NULL,2,NULL,2GB,32GB,Không,3.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
272270730,7044203760003,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng ,"Samsung Galaxy A05 – ‘Ông vua’ của phân khúc giá rẻSamsung Galaxy A05 có kiểu dáng trẻ trung, hiện đại, phù hợp với mọi đối tượngSamsung Galaxy A05 khoác lên mình vẻ ngoài vô cùng nổi bật với những...",3037000,3037000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,3.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
157835051,9303391315618,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•Kiểu chuông 3 cấp độ •Cài chế độ bậ...,380000,380000,True,False,False,0,0,5.0,1,0,available,7.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Japan,NULL,NULL,0.6,NULL,NULL,Không,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
25949745,4301494001686,Máy Đọc Sách Kindle Oasis (10th Gen) 2019- 8GB - Hàng Chính Hãng,Thiết kế siêu nhẹMáy Đọc Sách Kindle Oasis 10th Generation - 8Gb mang đến cho bạn trải nghiệm bất ngờ khi lần đầu tiên cầm máy trên tay khi trọng lượng rất nhẹ đôi khi có cảm giác như nó không có trọ...,6700000,6700000,True,False,False,0,0,0.0,0,0,available,1.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,1 Năm,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
274947696,1686415544785,Điện thoại Samsung Galaxy A05s 4GB/128GB Xanh - Hàng chính hãng,"Diện mạo sang trọng, thu hút mọi ánh nhìn sở hữu thiết kế nguyên khối liền mạch, các góc bo tròn tỉ mỉ mang đến một chiếc điện thoại với diện mạo hết mực trẻ trung, năng động. Galaxy A05s được tối ư...",3290000,3990000,True,False,False,700000,18,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,2,194 gram,NULL,NULL,Không,,1 Năm,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276257534,3045757011391,Máy tính bảng SAMSUNG Galaxy Tab S10+ Wifi 256GB - Hàng chính hãng," THÔNG SỐ KỸ THUẬTTốc độ CPU: 3.4GHz, 2.8GHz, 2GHzLoại CPU: 8 nhân Hiển ThịKích cỡ (Màn hình chính): 12.4"" (315.0mm)Độ phân giải (Màn hình chính): 2800 x 1752 (WQXGA+)Công nghệ màn hình (mà...",25990000,25990000,True,False,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
276274790,3785717075900,Điện Thoại Samsung A06 4GB/128GB - Hàng Chính Hãng,"Điện Thoại Samsung A06 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim. Màn hình rộng lớn, trải nghiệm tối ưu- Màn hình 6.7 inch của Gala...",3119000,3490000,True,False,False,371000,11,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,5000,NULL,NULL,NULL,Nặng 189 g,NULL,NULL,Không,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275774241,7314332637042,OPPO Reno12 F 5G 8GB Xanh Lá - Hàng Chính Hãng,"       Hiện đại và tinh tế, OPPO Reno12 F là chiếc smartphone hoàn mỹ, kết hợp tuyệt vời giữa thiết kế thanh lịch và sức mạnh vượt bậc. Với những tính năng tiên tiến và công nghệ sạc nhanh 45W, Re...",9390000,9490000,True,False,False,100000,1,0.0,0,0,available,,2,Root,25643,OPPO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
276079496,7386200423383,Điện thoại OPPO Reno12 F 5G 8GB/256GB - Hàng Chính Hãng,"       Hiện đại và tinh tế, OPPO Reno12 F là chiếc smartphone hoàn mỹ, kết hợp tuyệt vời giữa thiết kế thanh lịch và sức mạnh vượt bậc. Với những tính năng tiên tiến và công nghệ sạc nhanh 45W, Re...",9390000,9490000,True,False,False,100000,1,0.0,0,0,available,,2,Root,25643,OPPO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
181927718,8652193937082,Điện thoại bàn Panasonic KX-TGC313 hàng chính hãng,• Màn hình LCD 1.6” hiển thị rõ nét.• Danh bạ lưu 50 tên và số• Hiển thị số gọi đến*• Nhớ 10 số gọi đi• 6 phím gọi nhanh• Đàm thoại 3 bên• Loa ngoài hai chiều• Khả năng kết nói với repeater mở rộng ph...,2150000,2150000,True,False,False,0,0,5.0,3,0,available,15.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,1,NULL,NULL,Không,,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275774745,3651385185362,Vivo Y28 8- 128 Cam vàng - Hàng Chính Hãng,"       Mang một thiết kế hiện đại, thời thượng, hệ thống camera sắc nét, viên pin khủng 6000 mAh, hiệu năng ổn định lâu dài, vivo Y28 8GB/128GB sẽ là lựa chọn hàng đầu cho các nhu cầu sử dụng, giả...",5690000,5790000,True,False,False,100000,2,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275773888,9212413422481,Điện thoại OPPO A18 64GB - Hàng Chính Hãng,       Thông tin sản phẩmOPPO A18 - một trong những sản phẩm điện thoại giá rẻ được OPPO giới thiệu tại thị trường Việt Nam trong những tháng cuối năm 2023. Thiết kế của máy vẫn giữ nguyên phong c...,3190000,3290000,True,False,False,100000,3,0.0,0,0,available,,2,Root,25643,OPPO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
276246804,2439758755840,Bút Cảm Ứng Baseus Pencil 2 Smooth Writing Wireless Charging Stylus Dùng Cho iPad (Magnetic Palm rejection 4D) [ HÀNG CHÍNH HÃNG ],HỖ TRỢ TƯƠNG THÍCH VỚI NHỮNG DÒNG IPAD TỪ NĂM 2018 TRỞ LÊNTính năng nổi bật1. Sạc không dây từ tính2. Cảm ứng góc nghiêng3. Ngòi có thể tháo rời và có thể thay thế4. Thiết kế từ tính mạnh mẽ5....,649000,649000,True,True,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,21651,Baseus,NULL,Hong Kong,NULL,NULL,NULL,NULL,NULL,Không,,1 Năm,Điện tử,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275775887,4587507979859,Điện thoại vivo Y18 4GB/128GB - Hàng Chính Hãng,"       vivo Y18 4GB/128GB là một chiếc smartphone từ thương hiệu nổi tiếng, được tối ưu hóa để mang lại trải nghiệm tốt nhất cho người dùng. Với dung lượng pin lớn 5000 mAh và hiệu năng mượt mà, s...",3890000,3990000,True,False,False,100000,3,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
11415485,5489337020526,Điện Thoại Cố Định Panasonic KX-TS580MX - Hàng chính hãng,"Điện thoại bàn Panasonic KX-TS580K - Mầu đen Trắng·Màn hình LCD hiển thị rõ ràng và dễ đọc.·Hiển thị số điện thoại gọi đến, gọi đi.·Nhớ 50 số điện thoại gọi đến, 20 số gọi đi.·Danh bạ nhớ 50 tên v...",940000,940000,True,False,False,0,0,4.8,5,0,available,29.0,8061,Điện thoại bàn,18804,Panasonic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
272238679,3016056579526,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng,"Màn hình: IPS LCD 6.7"", (720 x 1600 pixel)Hệ điều hành: Android 13Camera sau: 50 MP + 2MPCamera trước: 8 MP, f/2.0Chipset: Exynos 1380 8 nhânRAM: 4 GBBộ nhớ trong: 128 GBCổng kết nối/sạc: Typ...",3037000,3037000,True,True,False,0,0,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,3.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
181928189,6462111366048,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,Bộ 2 máyMàn hình LCD 1.6” hiển thị rõ nét.Danh bạ lưu 50 tên và sốHiển thị số gọi đến*Nhớ 10 số gọi đi6 phím gọi nhanhĐàm thoại 3 bênLoa ngoài hai chiềuKhả năng kết nói với repeater mở rộng p...,1550000,1550000,True,False,False,0,0,5.0,6,0,available,31.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,0.8,NULL,NULL,Không,,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
219392186,5980702937347,Điện thoại OPPO CPH2471 - A17k Vàng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),"OPPO A17K - Thiết kế chuẩn mực, hiệu năng cải tiếnOPPO A17K là dòng điện thoại phân khúc giá rẻ tiếp theo sau dòng A16K. Do đó, không có gì bất ngờ khi A17K thừa hưởng thiết kế nổi bật của mẫu A16K tr...",3276000,3276000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,25643,OPPO,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275774892,8841535734284,Xiaomi Redmi 13 (6+128G) - Hàng Chính Hãng,"       Màn hìnhCông nghệ màn hìnhIPS LCDĐộ phân giảiFull HD+ (1080 x 2460 Pixels)Màn hình rộng6.79"" - Tần số quét 90 HzĐộ sáng tối đa550 nitsMặt kính cảm ứngKính cường lực Corning Gorilla Glass 3C...",4190000,4290000,True,False,False,100000,2,0.0,0,0,available,,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
113475741,2638638787887,Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng,3 số gọi nhanh (bằng một phím bấm) 3 mức âm lượng chuông Gọi lại số gần nhất Đèn báo cuộc gọi đếnĐiện thoại để bàn Panasonic KX-TS520- Nhớ được 50 số gọi đến và 20 số gọi đi.- Danh bạ lưu được 50 số ...,450000,450000,True,False,False,0,0,4.0,1,0,available,9.0,1789,Điện Thoại - Máy Tính Bảng,18804,Panasonic,NULL,Japan,NULL,NULL,1,NULL,NULL,Không,,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273407277,1322430394667,"Máy tính bảng chắc chắn Oukitel RT7 5G(Chống va đập,Màn hình 10.1"" FHD+,Pin 32000mAh ,Ram 24GB,Rom 256GB, Android 13,Camera sau 48MP, tầm nhìn ban đêm 20MP,camera trước 32MP,5G) – hàng chính hãng","Máy tính bảng bền chắc Oukitel RT7CPU Dimensity 720Pin 32000mAhRAM 24Gb(12gb+12Gb),ROM 256GBHệ điều hành Android 13Màn hình IPS 10,1"" FHD + 1200*1920Camera sau Sony 48MP + Tầm nhìn ban đêm 20MP...",11970000,11970000,True,False,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,112735,Oukitel,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
118100268,4525952187534,Điện thoại Panasonic KX-TGB112CX -Hàng chính hãng,Điện thoại bàn Panasonic KX-TGB112CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGB112CX sẽ làm cho căn phòng của bạn trở nên nổi bật ...,1235000,1235000,True,True,False,0,0,0.0,0,0,available,,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Tem bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275774628,7006123444117,Xiaomi Redmi A3 (4+128G) Xanh lá - Hàng Chính Hãng,"       Màn hìnhCông nghệ màn hình:IPS LCDĐộ phân giải:HD+ (720 x 1650 Pixels)Màn hình rộng:6.71"" - Tần số quét 90 HzĐộ sáng tối đa:500 nitsMặt kính cảm ứng:Kính cường lực Corning Gorilla Glass 3Ca...",2890000,2990000,True,False,False,100000,3,0.0,0,0,available,,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275774759,6042860150809,Điện thoại vivo Y28 8GB/128GB - Hàng Chính Hãng,"       Màn hìnhCông nghệ màn hình:IPS LCDĐộ phân giải:HD+ (720 x 1608 Pixels)Màn hình rộng:6.68 "" - Tần số quét 90 HzĐộ sáng tối đa:1000 nitsMặt kính cảm ứng:Kính cường lực CSGCamera sauĐộ phân gi...",5690000,5790000,True,False,False,100000,2,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
271799133,4302377517716,"Máy tính bảng chắc chắn oukitel RT5 (chống nước,chống va đập,pin 11.000mAh,Màn hình 10.1 inch FHD, Ram 14Gb,Rom 256Gb, CPU : Mediatek 8788,lõi 8, lên đến 2.0 GHz, Camera Trước,sau 16 MP, Android 13)- hàng chính hãng","Màn hình 10.1 Inch FHDCPU : Mediatek 8788,lõi 8, lên đến 2.0 GHzHệ điều hành Android 13Pin 11.000mAhChống nước,chống va đập tiêu chuẩn IP 68/IP69KCamera Trước,sau 16 MPRam 14Gb,Rom 256Gb,hổ trợ...",7490000,7490000,True,False,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,112735,Oukitel,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
11251711,6819082887706,Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",1920000,1920000,True,False,False,0,0,4.8,4,0,available,9.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Japan,NULL,NULL,0.800,NULL,NULL,Không,,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
248766283,1917685670467,Máy đọc sách New Kindle 11th 2022 (Kids) kèm bao da - Hàng Chính Hãng,"LƯU Ý VỀ QUẢNG CÁO TRÊN KINDLE (MÀN HÌNH CHỜ/ẢNH BÌA).... (cập nhật tháng 10/2024)Thông thường bản Kids Edititon thường sẽ tự động cập nhật thành bản không có quảng cáo. Tuy nhiên, trong trường hợp b...",3450000,3450000,True,True,False,0,0,0.0,0,0,available,,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
249153684,5539717242282,Điện thoại Realme C55 6GB/128GB Đen trời đêm - Hàng chính hãng,"Realme C55 - Mỏng nhẹ sang trọng, sở hữu hàng loạt tính năng ưu việt C55 sở hữu độ mỏng vượt trội chỉ 7.89mm, nặng chỉ 189.5g, mang đến diện mạo sang trọng và tạo cảm giác thoải mái khi cầm nắm. Trọ...",3790000,4990000,True,False,False,1200000,24,0.0,0,0,available,,1795,Điện thoại Smartphone,247549,Realme,NULL,NULL,"Lõi tám nhân, 12nm, lên đến 2.0GHz",2,NULL,NULL,NULL,Không,,1 Năm,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273595363,5202634064533,"Oukitel wp30 Pro 5g SIÊU BỀN (sạc nhanh 120W ,pin 11000 mAh,màn hình 6.78 inch,Ram 24 GB(12gb + 12GB),Rom 512GB ,120Hz ,Android 13,camera 108mp)- hàng chính hãng","Màn hình 78 inchĐộ phân giải 1080 × 2460 pixelTốc độ làm tươi 120 HzMật độ điểm ảnh 396 ppiHệ điều hành Android 13Màn hình sau: AMOLED, IPS LCDCao 4 mm,rộng 83.6 mm,dày 19 mm,nặng 413 gChống b...",11990000,11990000,True,False,False,0,0,5.0,1,0,available,1.0,1795,Điện thoại Smartphone,112735,Oukitel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
221518066,3989665564397,Máy đọc sách Kindle Oasis 3 10th - Hàng nhập khẩu, ...,6722100,6722100,True,True,False,0,0,0.0,0,0,available,1.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275775881,4311321434728,Điện thoại vivo Y03 4GB/64GB - Hàng Chính Hãng,"       vivo Y03 64GB - phiên bản điện thoại vừa hấp dẫn lại vừa phù hợp với túi tiền, được vivo giới thiệu tại Việt Nam. Không chỉ toát lên nét mới mẻ và bắt mắt hơn các sản phẩm trước, chiếc smar...",2890000,2990000,True,False,False,100000,3,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
274610380,2458337551209,Điện thoại Samsung Galaxy S24 8GB/256GB - Độc quyền Online - Hàng chính hãng," THÔNG TIN CHI TIẾT- Tốc độ CPU: 2.8GHz, 2.5GHz, 1.8GHz- Loại CPU: 8 nhân- Kích cỡ (Màn hình chính):163.1mm (6.4 inch hình chữ nhật hoàn chỉnh) / 158.9mm (6.3 inch tính đến các góc t...",22990000,22990000,True,False,False,0,0,0.0,0,0,available,2.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,"2.8GHz, 2.5GHz, 1.8GHz",NULL,167g,NULL,NULL,Không,1.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
164318507,7278268782545,Điện thoại bàn Panasonic KX-TGB112 hàng chính hãng,"- Màn hình LCD 1.4” hiển thị rõ nét- Đèn màn hình màu cam.- Danh bạ lưu 50 tên và số- Hiển thị 20 số gọi đến*- Nhớ 10 số gọi đi- 2 số gọi nhanh- Nhiều ngôn ngữ để lựa chọn- Chức năng câm tiếng, khóa m...",1150000,1150000,True,False,False,0,0,4.8,6,0,available,18.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,NULL,NULL,NULL,Không,,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
117929342,6989032463968,Điện thoại Panasonic KX-TSC11MX -Hàng chính hãng,"Hiển thị số gọi đến và gọi đi (nhớ được 50 số gọi đến và 20 số gọi đi ).Kiểm tra, xóa, và gọi lại số gọi đến và gọi đi.Tự động điền mã vùng và mã di động vào số máy bạn gọi.Tự động phân biệt và gọi...",639000,639000,True,True,False,0,0,4.8,5,0,available,44.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,NULL,NULL,NULL,Không,,12 Ngày,Tem bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
276146399,2973598704667,"Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC (Bluetooth v5.3, Hi-Res Audio, 80H,-48dB Noise-Cancellation, LHDC) hàng chính hãng","Giới thiệu Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC (Bluetooth v5.3, Hi-Res Audio, 80H,-48dB Noise-Cancellation, LHDC)Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC là một sản phẩm ta...",1506000,1506000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,21651,Baseus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,1 Năm,Điện tử,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
204872160,2917975623153,Điện thoại Oppo A17k (3GB/64GB) - Hàng chính hãng,"Màn hình: IPS LCD 6.56"", HD+ (720 x 1612 Pixels)Hệ điều hành: Android 12Camera sau: 8 MPCamera trước: 5 MPChipset: MediaTek Helio G35 8 nhânRAM: 3 GBBộ nhớ trong: 64 GBCổng kết n...",3276000,3276000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,25643,OPPO,NULL,NULL,2.3 GHz,2,189 g,NULL,NULL,Không,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
252884932,8218561199857,Tay con điện thoại bàn Panasonic TGCA30- Hàng chính hãng-Chỉ xài được khi đã có máy mẹ,"- Tay con mở rộng Panasonic TGCA30 ( Như hình )- Kết nối thêm tay con TGC310, TGC312 ,TGC313- Có thể  mở rộng cho các máy DECT Phone : TGC210 , TGC212, TGD310 , TGD312 ,TGF310, TGF320...",750000,750000,True,False,False,0,0,5.0,1,0,available,6.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Tem bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275773560,6924378214602,Điện thoại vivo Y100 128GB - Hàng Chính Hãng,"       vivo Y100 128GB một sản phẩm mới từ thương hiệu vivo đã chính thức ra mắt trên thị trường. Sở hữu viên pin khủng 5.000 mAh cùng camera chính 50 MP, thiết bị chắc chắn sẽ là sự lựa chọn tuyệ...",7190000,7290000,True,False,False,100000,1,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
117347869,2376905437980,ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960 -HÀNG CHÍNH HÃNG,"       ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960   CHẤT LƯỢNG ÂM THANH TRUNG THỰC VÀ MẠNH MẼ   THU ÂM ĐA HƯỚNG VỚI KHOẢNG CÁCH RỘNG   ● Với khả năng thu âm đa hướng(3600) với khoảng cách lên đến 6m, Ye...",15230000,15230000,True,False,False,0,0,0.0,0,0,available,,8061,Điện thoại bàn,472079,Yealink,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,,24 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275774627,2278217042784,Xiaomi Redmi 13 (6+128G) - Hàng Chính Hãng,"       Xiaomi Redmi 13 6GB/128GB hứa hẹn sẽ là thiết bị smartphone giá rẻ gây bão tiếp theo của nhà Xiaomi với thiết kế mặt lưng kính cao cấp cùng bộ thông số ấn tượng như camera 108 MP, viên pin ...",4190000,4290000,True,False,False,100000,2,0.0,0,0,available,,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
156222386,2334894760134,Điện thoại Panasonic KX-TS520MX -Hàng chính hãng,"- Nhớ được 50 số gọi đến và 20 số gọi đi.- Danh bạ lưu được 50 số điện thoại.- Gọi nhanh bằng một phím bấm: 20 số.- Sphone (loa ngoài) hai chiều kỹ thuật số.- Kiểu dáng mới lạ.- Chế độ câm tiếng, có n...",469000,490000,True,False,False,21000,4,0.0,0,0,available,1.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Japan,NULL,NULL,0.65,NULL,NULL,Không,1.0,12 Tháng,Tem bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275775883,8224467052194,Điện thoại vivo Y03 4GB/64GB - Hàng Chính Hãng,"       vivo Y03 64GB - phiên bản điện thoại vừa hấp dẫn lại vừa phù hợp với túi tiền, được vivo giới thiệu tại Việt Nam. Không chỉ toát lên nét mới mẻ và bắt mắt hơn các sản phẩm trước, chiếc smar...",2890000,2990000,True,False,False,100000,3,0.0,0,0,available,,2,Root,52232,Vivo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
118103703,6244886744687,Điện thoại Panasonic KX-TGC312CX -Hàng chính hãng,Điện thoại bàn Panasonic KX-TGC312CX (Hai tay con)Điện thoại bàn Panasonic KX-TGC312CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGC...,1669000,1669000,True,True,False,0,0,0.0,0,0,available,,8061,Điện thoại bàn,18804,Panasonic,NULL,Nhật Bản,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Tem bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
94453667,4756172867236,Điện thoại VoIP Yealink SIP-T30,Điện thoại VoIP Yealink SIP-T30 là dòng điện thoại thay thế cho các dòng T19 cũ. Điện thoại thoại được trang bị một số công nghệ mới vượt trội hơn dòng cũ.SIP-T30 là dòng điện thoại thông dụng dành c...,1050000,1050000,True,False,False,0,0,0.0,0,0,available,,8061,Điện thoại bàn,472079,Yealink,NULL,Trung Quốc,NULL,NULL,500g,NULL,NULL,Không,,12 Tháng,Tem bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
